timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768839272319,173,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-7,text,true,,276552,125,20,22,https://vnexpress.net/kinh-doanh,104,0,0
1768839272375,128,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-15,text,true,,276576,125,20,22,https://vnexpress.net/kinh-doanh,102,0,0
1768839272408,136,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-1,text,true,,316394,123,20,22,https://vnexpress.net/the-thao,100,0,0
1768839272355,192,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-9,text,true,,276569,125,20,22,https://vnexpress.net/kinh-doanh,128,0,0
1768839272132,426,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-3,text,true,,276570,125,20,22,https://vnexpress.net/kinh-doanh,388,0,0
1768839272441,126,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-5,text,true,,276880,125,20,22,https://vnexpress.net/kinh-doanh,90,0,0
1768839272209,363,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-8,text,true,,276890,125,20,22,https://vnexpress.net/kinh-doanh,321,0,0
1768839272357,218,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-12,text,true,,316709,123,20,22,https://vnexpress.net/the-thao,175,0,0
1768839272423,153,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-11,text,true,,316375,123,20,22,https://vnexpress.net/the-thao,109,0,0
1768839272441,135,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-17,text,true,,276545,125,20,22,https://vnexpress.net/kinh-doanh,105,0,0
1768839272453,134,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-2,text,true,,276856,125,20,22,https://vnexpress.net/kinh-doanh,98,0,0
1768839272385,210,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-6,text,true,,316741,123,20,22,https://vnexpress.net/the-thao,173,0,0
1768839272435,168,GET Subpage - Thoi Su,200,OK,Thread Group 2 - Heavy Load 2-47,text,true,,314120,122,2,22,https://vnexpress.net/thoi-su,100,0,0
1768839272407,203,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-19,text,true,,276857,125,20,21,https://vnexpress.net/kinh-doanh,174,0,0
1768839272503,122,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-15,text,true,,316328,123,20,21,https://vnexpress.net/the-thao,92,0,0
1768839272491,164,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-10,text,true,,316376,123,20,21,https://vnexpress.net/the-thao,97,0,0
1768839272483,179,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-13,text,true,,276904,125,20,21,https://vnexpress.net/kinh-doanh,147,0,0
1768839272492,180,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-7,text,true,,316329,123,20,21,https://vnexpress.net/the-thao,96,0,0
1768839272455,225,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-18,text,true,,276906,125,20,21,https://vnexpress.net/kinh-doanh,194,0,0
1768839272544,137,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-1,text,true,,276598,125,20,21,https://vnexpress.net/kinh-doanh,108,0,0
1768839272296,399,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-20,text,true,,316368,123,20,21,https://vnexpress.net/the-thao,328,0,0
1768839272576,134,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-17,text,true,,316320,123,20,21,https://vnexpress.net/the-thao,101,0,0
1768839272576,136,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-11,text,true,,276576,125,20,21,https://vnexpress.net/kinh-doanh,101,0,0
1768839272572,144,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-8,text,true,,316725,123,20,21,https://vnexpress.net/the-thao,110,0,0
1768839272547,179,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-9,text,true,,316360,123,20,21,https://vnexpress.net/the-thao,111,0,0
1768839272610,121,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-19,text,true,,316686,123,20,21,https://vnexpress.net/the-thao,86,0,0
1768839272625,125,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-15,text,true,,276592,125,20,21,https://vnexpress.net/kinh-doanh,97,0,0
1768839272567,195,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-5,text,true,,316748,123,20,21,https://vnexpress.net/the-thao,164,0,0
1768839272470,309,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-4,text,true,,276905,125,20,21,https://vnexpress.net/kinh-doanh,279,0,0
1768839272587,229,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-2,text,true,,316709,123,20,21,https://vnexpress.net/the-thao,194,0,0
1768839272681,136,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-1,text,true,,316406,123,20,21,https://vnexpress.net/the-thao,100,0,0
1768839272655,169,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-10,text,true,,276576,125,20,21,https://vnexpress.net/kinh-doanh,105,0,0
1768839272716,117,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-8,text,true,,276918,125,20,21,https://vnexpress.net/kinh-doanh,86,0,0
1768839272672,170,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-7,text,true,,276569,125,20,21,https://vnexpress.net/kinh-doanh,99,0,0
1768839272695,158,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-20,text,true,,276583,125,20,21,https://vnexpress.net/kinh-doanh,101,0,0
1768839272407,450,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-14,text,true,,316369,123,20,21,https://vnexpress.net/the-thao,319,0,0
1768839272711,149,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-17,text,true,,276647,125,20,21,https://vnexpress.net/kinh-doanh,119,0,0
1768839272422,444,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-16,text,true,,316361,123,20,21,https://vnexpress.net/the-thao,401,0,0
1768839272575,295,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-12,text,true,,276920,125,20,21,https://vnexpress.net/kinh-doanh,267,0,0
1768839272750,128,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-15,text,true,,316329,123,20,21,https://vnexpress.net/the-thao,94,0,0
1768839272727,165,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-9,text,true,,276599,125,20,21,https://vnexpress.net/kinh-doanh,99,0,0
1768839272779,122,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-4,text,true,,316772,123,20,21,https://vnexpress.net/the-thao,87,0,0
1768839272662,253,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-13,text,true,,316741,123,20,21,https://vnexpress.net/the-thao,220,0,0
1768839272816,117,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-2,text,true,,276865,125,20,21,https://vnexpress.net/kinh-doanh,86,0,0
1768839272817,143,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-1,text,true,,276606,125,20,21,https://vnexpress.net/kinh-doanh,96,0,0
1768839272833,130,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-8,text,true,,316671,123,20,21,https://vnexpress.net/the-thao,87,0,0
1768839272558,441,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-3,text,true,,316322,123,20,21,https://vnexpress.net/the-thao,364,0,0
1768839272595,404,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-6,text,true,,276874,125,20,21,https://vnexpress.net/kinh-doanh,367,0,0
1768839272878,124,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-15,text,true,,276629,125,20,21,https://vnexpress.net/kinh-doanh,95,0,0
1768839272866,136,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-16,text,true,,276576,125,20,21,https://vnexpress.net/kinh-doanh,99,0,0
1768839272901,118,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-4,text,true,,276887,125,20,22,https://vnexpress.net/kinh-doanh,86,0,0
1768839272842,181,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-7,text,true,,316346,123,20,22,https://vnexpress.net/the-thao,105,0,0
1768839272857,170,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-14,text,true,,276584,125,20,22,https://vnexpress.net/kinh-doanh,107,0,0
1768839272420,611,GET Homepage,200,OK,Thread Group 2 - Heavy Load 2-48,text,true,,340161,115,2,22,https://vnexpress.net/,401,0,180
1768839272915,120,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-13,text,true,,276871,125,20,22,https://vnexpress.net/kinh-doanh,87,0,0
1768839272680,358,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-18,text,true,,316724,123,20,22,https://vnexpress.net/the-thao,296,0,0
1768839272934,125,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-2,text,true,,316741,123,20,22,https://vnexpress.net/the-thao,89,0,0
1768839272712,353,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-11,text,true,,316329,123,20,22,https://vnexpress.net/the-thao,314,0,0
1768839272731,347,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-19,text,true,,276913,125,20,22,https://vnexpress.net/kinh-doanh,315,0,0
1768839272960,135,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-1,text,true,,316337,123,20,22,https://vnexpress.net/the-thao,103,0,0
1768839272893,202,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-9,text,true,,316344,123,20,22,https://vnexpress.net/the-thao,106,0,0
1768839272762,345,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-5,text,true,,276905,125,20,22,https://vnexpress.net/kinh-doanh,317,0,0
1768839272999,115,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-6,text,true,,316687,123,20,22,https://vnexpress.net/the-thao,81,0,0
1768839273002,144,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-15,text,true,,316330,123,20,22,https://vnexpress.net/the-thao,107,0,0
1768839273002,144,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-16,text,true,,316423,123,20,22,https://vnexpress.net/the-thao,98,0,0
1768839273019,134,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-4,text,true,,316732,123,20,22,https://vnexpress.net/the-thao,94,0,0
1768839273035,121,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-13,text,true,,316671,123,20,22,https://vnexpress.net/the-thao,88,0,0
1768839273032,158,GET Subpage - Thoi Su,200,OK,Thread Group 2 - Heavy Load 2-48,text,true,,314227,122,2,22,https://vnexpress.net/thoi-su,93,0,0
1768839273065,127,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-11,text,true,,276567,125,20,21,https://vnexpress.net/kinh-doanh,97,0,0
1768839273023,176,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-7,text,true,,276576,125,20,21,https://vnexpress.net/kinh-doanh,102,0,0
1768839273027,173,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-14,text,true,,316383,123,20,21,https://vnexpress.net/the-thao,102,0,0
1768839272824,381,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-10,text,true,,316361,123,20,21,https://vnexpress.net/the-thao,301,0,0
1768839272870,342,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-12,text,true,,316734,123,20,21,https://vnexpress.net/the-thao,280,0,0
1768839272964,248,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-8,text,true,,276867,125,20,21,https://vnexpress.net/kinh-doanh,218,0,0
1768839273107,112,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-5,text,true,,316779,123,20,21,https://vnexpress.net/the-thao,79,0,0
1768839273095,137,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-1,text,true,,276544,125,20,21,https://vnexpress.net/kinh-doanh,103,0,0
1768839273095,166,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-9,text,true,,276599,125,20,21,https://vnexpress.net/kinh-doanh,96,0,0
1768839273156,117,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-13,text,true,,276872,125,20,21,https://vnexpress.net/kinh-doanh,86,0,0
1768839273146,131,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-15,text,true,,276554,125,20,21,https://vnexpress.net/kinh-doanh,104,0,0
1768839273146,131,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-16,text,true,,276599,125,20,21,https://vnexpress.net/kinh-doanh,98,0,0
1768839273038,241,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-18,text,true,,276889,125,20,21,https://vnexpress.net/kinh-doanh,213,0,0
1768839272853,444,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-20,text,true,,316384,123,20,21,https://vnexpress.net/the-thao,379,0,0
1768839273060,257,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-2,text,true,,276866,125,20,21,https://vnexpress.net/kinh-doanh,226,0,0
1768839273213,109,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-12,text,true,,276902,125,20,21,https://vnexpress.net/kinh-doanh,80,0,0
1768839273192,140,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-11,text,true,,316337,123,20,21,https://vnexpress.net/the-thao,103,0,0
1768839273219,115,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-5,text,true,,276903,125,20,21,https://vnexpress.net/kinh-doanh,87,0,0
1768839272860,496,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-17,text,true,,316354,123,20,21,https://vnexpress.net/the-thao,461,0,0
1768839273232,136,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-1,text,true,,316523,123,20,21,https://vnexpress.net/the-thao,100,0,0
1768839273200,168,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-14,text,true,,276553,125,20,21,https://vnexpress.net/kinh-doanh,101,0,0
1768839273153,222,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-4,text,true,,276882,125,20,21,https://vnexpress.net/kinh-doanh,192,0,0
1768839273199,178,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-7,text,true,,316352,123,20,21,https://vnexpress.net/the-thao,100,0,0
1768839273273,116,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-13,text,true,,316787,123,20,21,https://vnexpress.net/the-thao,82,0,0
1768839273277,124,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-15,text,true,,316391,123,20,21,https://vnexpress.net/the-thao,94,0,0
1768839273277,137,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-16,text,true,,316353,123,20,21,https://vnexpress.net/the-thao,100,0,0
1768839273261,166,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-9,text,true,,316351,123,20,21,https://vnexpress.net/the-thao,95,0,0
1768839273078,362,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-19,text,true,,316740,123,20,21,https://vnexpress.net/the-thao,300,0,0
1768839273317,126,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-2,text,true,,316717,123,20,21,https://vnexpress.net/the-thao,93,0,0
1768839273334,114,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-5,text,true,,316755,123,20,21,https://vnexpress.net/the-thao,83,0,0
1768839273322,126,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-12,text,true,,316672,123,20,21,https://vnexpress.net/the-thao,95,0,0
1768839272999,456,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-3,text,true,,276546,125,20,21,https://vnexpress.net/kinh-doanh,426,0,0
1768839273297,168,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-20,text,true,,276607,125,20,21,https://vnexpress.net/kinh-doanh,104,0,0
1768839273279,205,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-18,text,true,,316725,123,20,21,https://vnexpress.net/the-thao,170,0,0
1768839273356,129,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-17,text,true,,276561,125,20,21,https://vnexpress.net/kinh-doanh,99,0,0
1768839273368,132,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-1,text,true,,276554,125,20,21,https://vnexpress.net/kinh-doanh,104,0,0
1768839273115,391,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-6,text,true,,276873,125,20,21,https://vnexpress.net/kinh-doanh,360,0,0
1768839273401,126,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-15,text,true,,276553,125,20,21,https://vnexpress.net/kinh-doanh,98,0,0
1768839273377,180,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-7,text,true,,276584,125,20,21,https://vnexpress.net/kinh-doanh,105,0,0
1768839273448,115,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-5,text,true,,276864,125,20,21,https://vnexpress.net/kinh-doanh,88,0,0
1768839273443,124,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-2,text,true,,276856,125,20,21,https://vnexpress.net/kinh-doanh,92,0,0
1768839273448,119,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-12,text,true,,276864,125,20,21,https://vnexpress.net/kinh-doanh,89,0,0
1768839273368,200,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-14,text,true,,316384,123,20,21,https://vnexpress.net/the-thao,134,0,0
1768839273390,184,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-13,text,true,,276880,125,20,21,https://vnexpress.net/kinh-doanh,155,0,0
1768839273205,386,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-10,text,true,,276554,125,20,21,https://vnexpress.net/kinh-doanh,311,0,0
1768839273486,127,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-17,text,true,,316351,123,20,21,https://vnexpress.net/the-thao,91,0,0
1768839273465,163,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-20,text,true,,316383,123,20,22,https://vnexpress.net/the-thao,102,0,0
1768839273501,127,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-1,text,true,,316350,123,20,22,https://vnexpress.net/the-thao,92,0,0
1768839273506,123,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-6,text,true,,316749,123,20,22,https://vnexpress.net/the-thao,87,0,0
1768839273414,219,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-16,text,true,,276616,125,20,22,https://vnexpress.net/kinh-doanh,188,0,0
1768839273213,428,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-8,text,true,,316725,123,20,22,https://vnexpress.net/the-thao,366,0,0
1768839273332,324,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-11,text,true,,276562,125,20,22,https://vnexpress.net/kinh-doanh,292,0,0
1768839273527,131,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-15,text,true,,316527,123,20,22,https://vnexpress.net/the-thao,100,0,0
1768839273564,122,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-5,text,true,,316655,123,20,22,https://vnexpress.net/the-thao,88,0,0
1768839273567,124,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-12,text,true,,316707,123,20,22,https://vnexpress.net/the-thao,89,0,0
1768839273567,125,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-2,text,true,,316779,123,20,22,https://vnexpress.net/the-thao,89,0,0
1768839273574,128,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-13,text,true,,316739,123,20,22,https://vnexpress.net/the-thao,96,0,0
1768839273568,164,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-14,text,true,,276561,125,20,22,https://vnexpress.net/kinh-doanh,102,0,0
1768839273557,180,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-7,text,true,,316345,123,20,22,https://vnexpress.net/the-thao,104,0,0
1768839273628,124,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-1,text,true,,276552,125,20,22,https://vnexpress.net/kinh-doanh,94,0,0
1768839273592,167,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-10,text,true,,316361,123,20,22,https://vnexpress.net/the-thao,101,0,0
1768839273641,124,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-8,text,true,,276887,125,20,22,https://vnexpress.net/kinh-doanh,92,0,0
1768839273629,149,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-6,text,true,,276911,125,20,22,https://vnexpress.net/kinh-doanh,120,0,0
1768839273428,355,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-9,text,true,,276608,125,20,22,https://vnexpress.net/kinh-doanh,275,0,0
1768839273656,132,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-11,text,true,,316352,123,20,22,https://vnexpress.net/the-thao,99,0,0
1768839273658,132,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-15,text,true,,276568,125,20,22,https://vnexpress.net/kinh-doanh,105,0,0
1768839273375,440,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-4,text,true,,316764,123,20,22,https://vnexpress.net/the-thao,407,0,0
1768839273015,842,GET Homepage,200,OK,Thread Group 2 - Heavy Load 2-49,text,true,,340279,115,2,22,https://vnexpress.net/,671,0,177
1768839273628,231,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-20,text,true,,276607,125,20,22,https://vnexpress.net/kinh-doanh,172,0,0
1768839273456,404,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-3,text,true,,316385,123,20,22,https://vnexpress.net/the-thao,345,0,0
1768839273692,171,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-2,text,true,,276865,125,20,22,https://vnexpress.net/kinh-doanh,143,0,0
1768839273692,189,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-12,text,true,,276887,125,20,22,https://vnexpress.net/kinh-doanh,160,0,0
1768839273737,166,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-7,text,true,,276599,125,20,22,https://vnexpress.net/kinh-doanh,93,0,0
1768839273733,170,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-14,text,true,,316353,123,20,22,https://vnexpress.net/the-thao,99,0,0
1768839273440,472,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-19,text,true,,276866,125,20,22,https://vnexpress.net/kinh-doanh,440,0,0
1768839273790,128,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-15,text,true,,316331,123,20,22,https://vnexpress.net/the-thao,102,0,0
1768839273759,164,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-10,text,true,,276552,125,20,22,https://vnexpress.net/kinh-doanh,100,0,0
1768839273788,139,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-11,text,true,,276554,125,20,22,https://vnexpress.net/kinh-doanh,110,0,0
1768839273614,318,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-17,text,true,,276640,125,20,22,https://vnexpress.net/kinh-doanh,291,0,0
1768839273783,169,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-9,text,true,,316376,123,20,22,https://vnexpress.net/the-thao,100,0,0
1768839273686,277,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-5,text,true,,276880,125,20,22,https://vnexpress.net/kinh-doanh,248,0,0
1768839273859,156,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-20,text,true,,316352,123,20,22,https://vnexpress.net/the-thao,96,0,0
1768839273860,172,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-3,text,true,,276561,125,20,22,https://vnexpress.net/kinh-doanh,138,0,0
1768839273484,549,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-18,text,true,,276882,125,20,22,https://vnexpress.net/kinh-doanh,491,0,0
1768839273778,262,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-6,text,true,,316726,123,20,22,https://vnexpress.net/the-thao,224,0,0
1768839273633,408,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-16,text,true,,316384,123,20,22,https://vnexpress.net/the-thao,366,0,0
1768839273919,128,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-15,text,true,,276546,125,20,22,https://vnexpress.net/kinh-doanh,96,0,0
1768839273927,134,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-11,text,true,,316338,123,20,22,https://vnexpress.net/the-thao,94,0,0
1768839273932,139,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-17,text,true,,316406,123,20,22,https://vnexpress.net/the-thao,107,0,0
1768839273903,176,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-7,text,true,,316329,123,20,22,https://vnexpress.net/the-thao,96,0,0
1768839273963,118,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-5,text,true,,316655,123,20,22,https://vnexpress.net/the-thao,88,0,0
1768839273765,332,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-8,text,true,,316756,123,20,22,https://vnexpress.net/the-thao,276,0,0
1768839273702,415,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-13,text,true,,276882,125,20,22,https://vnexpress.net/kinh-doanh,380,0,0
1768839273952,166,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-9,text,true,,276560,125,20,22,https://vnexpress.net/kinh-doanh,106,0,0
1768839273752,383,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-1,text,true,,316503,123,20,22,https://vnexpress.net/the-thao,348,0,0
1768839274033,122,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-18,text,true,,316756,123,20,22,https://vnexpress.net/the-thao,91,0,0
1768839273903,258,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-14,text,true,,276561,125,20,22,https://vnexpress.net/kinh-doanh,196,0,0
1768839274016,158,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-20,text,true,,276569,125,20,22,https://vnexpress.net/kinh-doanh,102,0,0
1768839274047,130,GET Subpage - The Thao,200,OK,Thread Group 3 - Custom 3-15,text,true,,316369,123,20,22,https://vnexpress.net/the-thao,100,0,0
1768839273858,335,GET Subpage - Thoi Su,200,OK,Thread Group 2 - Heavy Load 2-49,text,true,,314582,122,2,22,https://vnexpress.net/thoi-su,277,0,0
1768839274081,113,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-5,text,true,,276872,125,20,21,https://vnexpress.net/kinh-doanh,86,0,0
1768839274061,133,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-11,text,true,,276545,125,20,21,https://vnexpress.net/kinh-doanh,103,0,0
1768839273616,591,GET Homepage,200,OK,Thread Group 2 - Heavy Load 2-50,text,true,,340155,115,1,21,https://vnexpress.net/,393,0,174
1768839273815,396,GET Subpage - Kinh Doanh,200,OK,Thread Group 3 - Custom 3-4,text,true,,276866,125,20,21,https://vnexpress.net/kinh-doanh,366,0,0
